Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
tabSection.CollateralInformation.collateralInformationForPrereleasePaperbased(),Chrome 126.0.0.0,,,24-06-2024 12:05:33,24-06-2024 12:05:36,3.629s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:05:38,24-06-2024 12:05:38,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/PreAndPostRelease/DisbursmentInfoNew,Chrome 126.0.0.0,,,24-06-2024 12:05:38,24-06-2024 12:05:57,18.958s,PASSED
"click(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/disbursementInformation""))",Chrome 126.0.0.0,,,24-06-2024 12:05:39,24-06-2024 12:05:39,0.440s,PASSED
"click(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/plusIcon""))",Chrome 126.0.0.0,,,24-06-2024 12:05:39,24-06-2024 12:05:40,1.079s,PASSED
"selectOptionByIndex(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/payeeName""), 1, STOP_ON_FAILURE)",Chrome 126.0.0.0,,,24-06-2024 12:05:40,24-06-2024 12:05:42,2.047s,PASSED
"selectOptionByIndex(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/modeOfDisbursement""), 1, STOP_ON_FAILURE)",Chrome 126.0.0.0,,,24-06-2024 12:05:42,24-06-2024 12:05:43,0.575s,PASSED
"click(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/saveAndClose""))",Chrome 126.0.0.0,,,24-06-2024 12:05:43,24-06-2024 12:05:44,1.615s,PASSED
"click(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/actionTab""))",Chrome 126.0.0.0,,,24-06-2024 12:05:44,24-06-2024 12:05:46,1.956s,PASSED
"selectOptionByIndex(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/selectSubmit""), 1, STOP_ON_FAILURE)",Chrome 126.0.0.0,,,24-06-2024 12:05:46,24-06-2024 12:05:47,0.798s,PASSED
"setText(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/decision""), ""ok"")",Chrome 126.0.0.0,,,24-06-2024 12:05:47,24-06-2024 12:05:47,0.396s,PASSED
"click(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/button_Submit""))",Chrome 126.0.0.0,,,24-06-2024 12:05:47,24-06-2024 12:05:49,1.149s,PASSED
currentWindow = getWindowTitle(),Chrome 126.0.0.0,,,24-06-2024 12:05:49,24-06-2024 12:05:49,0.059s,PASSED
"click(findTestObject(""Object Repository/Action/confirmYes""))",Chrome 126.0.0.0,,,24-06-2024 12:05:49,24-06-2024 12:05:53,4.499s,PASSED
delay(2),Chrome 126.0.0.0,,,24-06-2024 12:05:53,24-06-2024 12:05:55,2.013s,PASSED
"if (!(currentWindow.equalsIgnoreCase(""LoanPortal"")))",Chrome 126.0.0.0,,,24-06-2024 12:05:55,24-06-2024 12:05:55,0.047s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:05:57,24-06-2024 12:05:57,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/PreAndPostRelease/ApplicationPageForPreAndPost,Chrome 126.0.0.0,,,24-06-2024 12:05:57,24-06-2024 12:06:19,21.947s,PASSED
"tabSection.ApplicationSection.applicationSectionTab(show, sortBy)",Chrome 126.0.0.0,,,24-06-2024 12:05:57,24-06-2024 12:06:17,19.851s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:06:19,24-06-2024 12:06:19,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/PreAndPostRelease/PostRelease,Chrome 126.0.0.0,,,24-06-2024 12:06:19,24-06-2024 12:07:10,51.096s,PASSED
postRelease.PostReleaseSubmit.submit_post_release(),Chrome 126.0.0.0,,,24-06-2024 12:06:19,24-06-2024 12:07:08,48.930s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:07:10,24-06-2024 12:07:10,0.001s,PASSED
