Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByIndex(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/payeeName""), 1, STOP_ON_FAILURE)",Chrome 126.0.0.0,,,24-06-2024 10:45:59,24-06-2024 10:46:01,2.054s,PASSED
"selectOptionByIndex(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/modeOfDisbursement""), 1, STOP_ON_FAILURE)",Chrome 126.0.0.0,,,24-06-2024 10:46:01,24-06-2024 10:46:01,0.597s,PASSED
"click(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/saveAndClose""))",Chrome 126.0.0.0,,,24-06-2024 10:46:01,24-06-2024 10:46:03,1.668s,PASSED
"click(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/actionTab""))",Chrome 126.0.0.0,,,24-06-2024 10:46:03,24-06-2024 10:46:05,1.815s,PASSED
"selectOptionByIndex(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/selectSubmit""), 1, STOP_ON_FAILURE)",Chrome 126.0.0.0,,,24-06-2024 10:46:05,24-06-2024 10:46:05,0.734s,PASSED
"setText(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/decision""), ""ok"")",Chrome 126.0.0.0,,,24-06-2024 10:46:05,24-06-2024 10:46:06,0.413s,PASSED
"click(findTestObject(""Object Repository/DisbursementInfoNew/DisbursementInfoAndSubmit/button_Submit""))",Chrome 126.0.0.0,,,24-06-2024 10:46:06,24-06-2024 10:46:07,1.034s,PASSED
currentWindow = getWindowTitle(),Chrome 126.0.0.0,,,24-06-2024 10:46:07,24-06-2024 10:46:07,0.054s,PASSED
"click(findTestObject(""Object Repository/Action/confirmYes""))",Chrome 126.0.0.0,,,24-06-2024 10:46:07,24-06-2024 10:46:12,4.711s,PASSED
delay(2),Chrome 126.0.0.0,,,24-06-2024 10:46:12,24-06-2024 10:46:14,2.012s,PASSED
"if (!(currentWindow.equalsIgnoreCase(""LoanPortal"")))",Chrome 126.0.0.0,,,24-06-2024 10:46:14,24-06-2024 10:46:14,0.039s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:46:16,24-06-2024 10:46:16,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/PreAndPostRelease/ApplicationPageForPreAndPost,Chrome 126.0.0.0,,,24-06-2024 10:46:16,24-06-2024 10:46:36,20.112s,PASSED
"tabSection.ApplicationSection.applicationSectionTab(show, sortBy)",Chrome 126.0.0.0,,,24-06-2024 10:46:16,24-06-2024 10:46:34,17.987s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:46:36,24-06-2024 10:46:36,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/PreAndPostRelease/PostRelease,Chrome 126.0.0.0,,,24-06-2024 10:46:36,24-06-2024 10:47:29,52.878s,PASSED
postRelease.PostReleaseSubmit.submit_post_release(),Chrome 126.0.0.0,,,24-06-2024 10:46:36,24-06-2024 10:47:27,50.511s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:47:29,24-06-2024 10:47:29,0.001s,PASSED
