Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video,Chrome 126.0.0.0,,,23-06-2024 14:07:22,23-06-2024 14:07:22,0.003s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/AlertSummaryForAO,Chrome 126.0.0.0,,,23-06-2024 14:07:22,23-06-2024 14:07:29,6.958s,PASSED
tabSection.AlertsSummary.alertsSummaryForAOPaperbase(),Chrome 126.0.0.0,,,23-06-2024 14:07:22,23-06-2024 14:07:27,4.533s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:07:29,23-06-2024 14:07:29,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/Action,Chrome 126.0.0.0,,,23-06-2024 14:07:29,23-06-2024 14:07:50,21.319s,PASSED
tabSection.Action.submitForAO(),Chrome 126.0.0.0,,,23-06-2024 14:07:29,23-06-2024 14:07:48,19.033s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:07:50,23-06-2024 14:07:50,0.007s,PASSED
,,,,,,,
Test Cases/LogOut/logout,Chrome 126.0.0.0,,,23-06-2024 14:07:50,23-06-2024 14:08:07,17.213s,PASSED
signOutibps.SignOut.logout(),Chrome 126.0.0.0,,,23-06-2024 14:07:50,23-06-2024 14:08:05,14.919s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 14:08:07,23-06-2024 14:08:07,0.003s,PASSED
