Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/CheckEligibility,Chrome 126.0.0.0,,,27-06-2024 16:56:17,27-06-2024 16:56:25,8.478s,PASSED
tabSection.CheckEligibility.checkEligibilityForEncoderNSTPVouching(),Chrome 126.0.0.0,,,27-06-2024 16:56:17,27-06-2024 16:56:23,6.368s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:56:25,27-06-2024 16:56:25,0.001s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/CreditEvaluation,Chrome 126.0.0.0,,,27-06-2024 16:56:25,27-06-2024 16:56:31,5.740s,PASSED
tabSection.CreditEvaluation.creditEvaluationForEncoderNSTP(),Chrome 126.0.0.0,,,27-06-2024 16:56:25,27-06-2024 16:56:29,3.611s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:56:31,27-06-2024 16:56:31,0.002s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/CreditInvestigation,Chrome 126.0.0.0,,,27-06-2024 16:56:31,27-06-2024 16:56:37,5.958s,PASSED
tabSection.CreditInvestigation.creditInvestigationForEncoder(),Chrome 126.0.0.0,,,27-06-2024 16:56:31,27-06-2024 16:56:35,3.851s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:56:37,27-06-2024 16:56:37,0.001s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/InsuranceInformation,Chrome 126.0.0.0,,,27-06-2024 16:56:37,27-06-2024 16:56:43,6.032s,PASSED
tabSection.InsuranceInformation.insuranceInformationForEncoder(),Chrome 126.0.0.0,,,27-06-2024 16:56:37,27-06-2024 16:56:41,3.889s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:56:43,27-06-2024 16:56:43,0.002s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/DisbursementInformation,Chrome 126.0.0.0,,,27-06-2024 16:56:43,27-06-2024 16:56:49,6.089s,PASSED
tabSection.DisbursementInfo.disbursementInformationForEncoder(),Chrome 126.0.0.0,,,27-06-2024 16:56:43,27-06-2024 16:56:47,3.938s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:56:49,27-06-2024 16:56:49,0.001s,PASSED
,,,,,,,
Test Cases/NSTP_VouchingMRAC/testCaseForEncoderNSTP/Action,Chrome 126.0.0.0,,,27-06-2024 16:56:49,27-06-2024 16:57:10,21.087s,PASSED
tabSection.Action.submitForAO(),Chrome 126.0.0.0,,,27-06-2024 16:56:49,27-06-2024 16:57:08,18.969s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:57:10,27-06-2024 16:57:10,0.001s,PASSED
,,,,,,,
Test Cases/LogOut/logout,Chrome 126.0.0.0,,,27-06-2024 16:57:10,27-06-2024 16:57:26,15.791s,PASSED
signOutibps.SignOut.logout(),Chrome 126.0.0.0,,,27-06-2024 16:57:10,27-06-2024 16:57:24,13.665s,PASSED
Video,Chrome 126.0.0.0,,,27-06-2024 16:57:26,27-06-2024 16:57:26,0.001s,PASSED
