Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video,Chrome 126.0.0.0,,,24-06-2024 12:12:34,24-06-2024 12:12:34,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/AlertSummary,Chrome 126.0.0.0,,,24-06-2024 12:12:34,24-06-2024 12:12:40,6.017s,PASSED
tabSection.AlertsSummary.alertsSummaryForFullfillmentPaperbase(),Chrome 126.0.0.0,,,24-06-2024 12:12:34,24-06-2024 12:12:38,3.894s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:12:40,24-06-2024 12:12:40,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/Action,Chrome 126.0.0.0,,,24-06-2024 12:12:40,24-06-2024 12:13:31,50.409s,PASSED
tabSection.Action.submitForAO(),Chrome 126.0.0.0,,,24-06-2024 12:12:40,24-06-2024 12:13:29,48.227s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:13:31,24-06-2024 12:13:31,0.001s,PASSED
,,,,,,,
Test Cases/LogOut/logout,Chrome 126.0.0.0,,,24-06-2024 12:13:31,24-06-2024 12:13:47,15.873s,PASSED
signOutibps.SignOut.logout(),Chrome 126.0.0.0,,,24-06-2024 12:13:31,24-06-2024 12:13:45,13.757s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 12:13:47,24-06-2024 12:13:47,0.001s,PASSED
