Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
tabSection.CreditEvaluation.creditEvaluationForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 14:40:21,24-06-2024 14:40:22,0.524s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:40:24,24-06-2024 14:40:24,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CreditInvestigation,Chrome 126.0.0.0,,,24-06-2024 14:40:24,24-06-2024 14:40:30,6.138s,PASSED
tabSection.CreditInvestigation.creditInvestigationForEncoderPaperbased(),Chrome 126.0.0.0,,,24-06-2024 14:40:24,24-06-2024 14:40:28,3.948s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:40:30,24-06-2024 14:40:30,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/InsuranceInformation,Chrome 126.0.0.0,,,24-06-2024 14:40:30,24-06-2024 14:40:36,6.141s,PASSED
tabSection.InsuranceInformation.insuranceInformationForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 14:40:30,24-06-2024 14:40:34,3.977s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:40:36,24-06-2024 14:40:36,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/DisbursementInformation,Chrome 126.0.0.0,,,24-06-2024 14:40:36,24-06-2024 14:40:42,6.034s,PASSED
tabSection.DisbursementInfo.disbursementInformationForEncoderPaperbased(),Chrome 126.0.0.0,,,24-06-2024 14:40:36,24-06-2024 14:40:40,3.923s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:40:42,24-06-2024 14:40:42,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/Action,Chrome 126.0.0.0,,,24-06-2024 14:40:42,24-06-2024 14:41:47,1m - 4.218s,PASSED
tabSection.Action.submitForAO(),Chrome 126.0.0.0,,,24-06-2024 14:40:42,24-06-2024 14:41:44,1m - 2.020s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:41:47,24-06-2024 14:41:47,0.000s,PASSED
,,,,,,,
Test Cases/LogOut/logout,Chrome 126.0.0.0,,,24-06-2024 14:41:47,24-06-2024 14:42:03,15.996s,PASSED
signOutibps.SignOut.logout(),Chrome 126.0.0.0,,,24-06-2024 14:41:47,24-06-2024 14:42:01,13.786s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:42:03,24-06-2024 14:42:03,0.001s,PASSED
