Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Video,Chrome 126.0.0.0,,,24-06-2024 11:40:11,24-06-2024 11:40:11,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/DisbursementInformation,Chrome 126.0.0.0,,,24-06-2024 11:40:11,24-06-2024 11:40:17,6.096s,PASSED
tabSection.DisbursementInfo.disbursementInformationForEncoderPaperbased(),Chrome 126.0.0.0,,,24-06-2024 11:40:11,24-06-2024 11:40:15,3.967s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:40:17,24-06-2024 11:40:17,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/Action,Chrome 126.0.0.0,,,24-06-2024 11:40:17,24-06-2024 11:40:40,23.183s,PASSED
tabSection.Action.submitForAO(),Chrome 126.0.0.0,,,24-06-2024 11:40:17,24-06-2024 11:40:38,20.987s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:40:40,24-06-2024 11:40:40,0.001s,PASSED
,,,,,,,
Test Cases/LogOut/logout,Chrome 126.0.0.0,,,24-06-2024 11:40:40,24-06-2024 11:40:57,17.258s,PASSED
signOutibps.SignOut.logout(),Chrome 126.0.0.0,,,24-06-2024 11:40:40,24-06-2024 11:40:55,15.084s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 11:40:57,24-06-2024 11:40:57,0.001s,PASSED
