Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tabSection.LoanInformation.loanInfoForEncoderPaperBased(marketingPromoCode, Downpayment_Amt, Actual_Cashout, loanTerm, insuranceType, loanPurpose, modeOfRelease, Scheduled_Unit_Release_Date, Actual_Unit_Release_Date, Total_CMFCollectedby_Dealer, Payment_Type, PaymentFrequency, Mode_Of_Payment)",Chrome 126.0.0.0,,,23-06-2024 13:43:07,23-06-2024 13:44:25,1m - 17.509s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 13:44:27,23-06-2024 13:44:27,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/DocumentChecklist,Chrome 126.0.0.0,,,23-06-2024 13:44:27,23-06-2024 13:44:38,10.633s,PASSED
tabSection.DocumentCheckList.documentCheckListForEncoderPaperBased(),Chrome 126.0.0.0,,,23-06-2024 13:44:27,23-06-2024 13:44:36,8.386s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 13:44:38,23-06-2024 13:44:38,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CheckEligibility,Chrome 126.0.0.0,,,23-06-2024 13:44:38,23-06-2024 13:48:02,3m - 24.248s,PASSED
tabSection.CheckEligibility.checkEligibilityForEncoderPaperBased(),Chrome 126.0.0.0,,,23-06-2024 13:44:38,23-06-2024 13:47:59,3m - 21.662s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 13:48:02,23-06-2024 13:48:02,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CreditEvaluation,Chrome 126.0.0.0,,,23-06-2024 13:48:02,23-06-2024 13:48:05,3.079s,PASSED
tabSection.CreditEvaluation.creditEvaluationForEncoderPaperBased(),Chrome 126.0.0.0,,,23-06-2024 13:48:02,23-06-2024 13:48:03,0.833s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 13:48:05,23-06-2024 13:48:05,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CreditInvestigation,Chrome 126.0.0.0,,,23-06-2024 13:48:05,23-06-2024 13:48:14,8.691s,PASSED
tabSection.CreditInvestigation.creditInvestigationForEncoderPaperbased(),Chrome 126.0.0.0,,,23-06-2024 13:48:05,23-06-2024 13:48:12,6.485s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 13:48:14,23-06-2024 13:48:14,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/InsuranceInformation,Chrome 126.0.0.0,,,23-06-2024 13:48:14,23-06-2024 13:48:22,8.635s,PASSED
tabSection.InsuranceInformation.insuranceInformationForEncoderPaperBased(),Chrome 126.0.0.0,,,23-06-2024 13:48:14,23-06-2024 13:48:20,6.425s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 13:48:22,23-06-2024 13:48:22,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/DisbursementInformation,Chrome 126.0.0.0,,,23-06-2024 13:48:22,23-06-2024 13:48:31,8.895s,PASSED
tabSection.DisbursementInfo.disbursementInformationForEncoderPaperbased(),Chrome 126.0.0.0,,,23-06-2024 13:48:23,23-06-2024 13:48:29,6.653s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 13:48:31,23-06-2024 13:48:31,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/Action,Chrome 126.0.0.0,,,23-06-2024 13:48:31,23-06-2024 13:50:00,1m - 28.447s,PASSED
tabSection.Action.submitForAO(),Chrome 126.0.0.0,,,23-06-2024 13:48:31,23-06-2024 13:49:57,1m - 26.035s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 13:50:00,23-06-2024 13:50:00,0.001s,PASSED
,,,,,,,
Test Cases/LogOut/logout,Chrome 126.0.0.0,,,23-06-2024 13:50:00,23-06-2024 13:50:21,21.604s,PASSED
signOutibps.SignOut.logout(),Chrome 126.0.0.0,,,23-06-2024 13:50:00,23-06-2024 13:50:19,19.363s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 13:50:21,23-06-2024 13:50:21,0.002s,PASSED
