Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
tabSection.DocumentCheckList.documentCheckListForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 14:56:25,24-06-2024 14:56:30,5.059s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:56:32,24-06-2024 14:56:32,0.002s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CheckEligibility,Chrome 126.0.0.0,,,24-06-2024 14:56:32,24-06-2024 14:58:57,2m - 24.626s,FAILED
tabSection.CheckEligibility.checkEligibilityForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 14:56:32,24-06-2024 14:58:54,2m - 22.313s,FAILED
Video,Chrome 126.0.0.0,,,24-06-2024 14:58:57,24-06-2024 14:58:57,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CreditEvaluation,Chrome 126.0.0.0,,,24-06-2024 14:58:57,24-06-2024 14:58:59,2.582s,PASSED
tabSection.CreditEvaluation.creditEvaluationForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 14:58:57,24-06-2024 14:58:57,0.469s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:58:59,24-06-2024 14:58:59,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/CreditInvestigation,Chrome 126.0.0.0,,,24-06-2024 14:58:59,24-06-2024 14:59:05,6.017s,PASSED
tabSection.CreditInvestigation.creditInvestigationForEncoderPaperbased(),Chrome 126.0.0.0,,,24-06-2024 14:58:59,24-06-2024 14:59:03,3.862s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:59:05,24-06-2024 14:59:05,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/InsuranceInformation,Chrome 126.0.0.0,,,24-06-2024 14:59:05,24-06-2024 14:59:11,6.015s,PASSED
tabSection.InsuranceInformation.insuranceInformationForEncoderPaperBased(),Chrome 126.0.0.0,,,24-06-2024 14:59:05,24-06-2024 14:59:09,3.866s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:59:11,24-06-2024 14:59:11,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/DisbursementInformation,Chrome 126.0.0.0,,,24-06-2024 14:59:11,24-06-2024 14:59:17,5.969s,PASSED
tabSection.DisbursementInfo.disbursementInformationForEncoderPaperbased(),Chrome 126.0.0.0,,,24-06-2024 14:59:11,24-06-2024 14:59:15,3.854s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 14:59:17,24-06-2024 14:59:17,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Encoder/Action,Chrome 126.0.0.0,,,24-06-2024 14:59:17,24-06-2024 15:00:21,1m - 3.437s,PASSED
tabSection.Action.submitForAO(),Chrome 126.0.0.0,,,24-06-2024 14:59:17,24-06-2024 15:00:19,1m - 1.231s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 15:00:21,24-06-2024 15:00:21,0.000s,PASSED
,,,,,,,
Test Cases/LogOut/logout,Chrome 126.0.0.0,,,24-06-2024 15:00:21,24-06-2024 15:00:36,15.796s,PASSED
signOutibps.SignOut.logout(),Chrome 126.0.0.0,,,24-06-2024 15:00:21,24-06-2024 15:00:34,13.677s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 15:00:36,24-06-2024 15:00:36,0.001s,PASSED
