Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Paper_STPWithAndWithoutAPI/AO/AlertSummaryForAO,Chrome 126.0.0.0,,,24-06-2024 10:49:29,24-06-2024 10:49:35,6.100s,PASSED
tabSection.AlertsSummary.alertsSummaryForAOPaperbase(),Chrome 126.0.0.0,,,24-06-2024 10:49:29,24-06-2024 10:49:33,3.909s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:49:35,24-06-2024 10:49:35,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/AO/Action,Chrome 126.0.0.0,,,24-06-2024 10:49:35,24-06-2024 10:50:24,49.064s,PASSED
tabSection.Action.submitForAO(),Chrome 126.0.0.0,,,24-06-2024 10:49:35,24-06-2024 10:50:22,46.871s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:50:24,24-06-2024 10:50:24,0.002s,PASSED
,,,,,,,
Test Cases/LogOut/logout,Chrome 126.0.0.0,,,24-06-2024 10:50:24,24-06-2024 10:50:40,16.068s,PASSED
signOutibps.SignOut.logout(),Chrome 126.0.0.0,,,24-06-2024 10:50:24,24-06-2024 10:50:38,13.847s,PASSED
Video,Chrome 126.0.0.0,,,24-06-2024 10:50:40,24-06-2024 10:50:40,0.002s,PASSED
