Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/DisbursementInformation,Chrome 126.0.0.0,,,23-06-2024 15:06:19,23-06-2024 15:06:29,9.801s,PASSED
tabSection.DisbursementInfo.disbursementInformationForFullfillmentPaperbase(),Chrome 126.0.0.0,,,23-06-2024 15:06:19,23-06-2024 15:06:27,7.528s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 15:06:29,23-06-2024 15:06:29,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/SystemInterfaceStatus,Chrome 126.0.0.0,,,23-06-2024 15:06:29,23-06-2024 15:06:36,6.977s,PASSED
tabSection.SystemInterfaceStatus.systemInterfaceStatusForFullfillmentPaperbased(),Chrome 126.0.0.0,,,23-06-2024 15:06:29,23-06-2024 15:06:34,4.537s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 15:06:36,23-06-2024 15:06:36,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/AlertSummary,Chrome 126.0.0.0,,,23-06-2024 15:06:36,23-06-2024 15:06:43,7.088s,PASSED
tabSection.AlertsSummary.alertsSummaryForFullfillmentPaperbase(),Chrome 126.0.0.0,,,23-06-2024 15:06:36,23-06-2024 15:06:41,4.633s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 15:06:43,23-06-2024 15:06:43,0.001s,PASSED
,,,,,,,
Test Cases/Paper_STPWithAndWithoutAPI/Fullfillment/Action,Chrome 126.0.0.0,,,23-06-2024 15:06:43,23-06-2024 15:07:38,55.236s,PASSED
tabSection.Action.submitForAO(),Chrome 126.0.0.0,,,23-06-2024 15:06:43,23-06-2024 15:07:36,52.716s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 15:07:38,23-06-2024 15:07:38,0.002s,PASSED
,,,,,,,
Test Cases/LogOut/logout,Chrome 126.0.0.0,,,23-06-2024 15:07:38,23-06-2024 15:07:56,17.566s,PASSED
signOutibps.SignOut.logout(),Chrome 126.0.0.0,,,23-06-2024 15:07:38,23-06-2024 15:07:54,15.295s,PASSED
Video,Chrome 126.0.0.0,,,23-06-2024 15:07:56,23-06-2024 15:07:56,0.002s,PASSED
